amplitude,max_slope,maximum,minimum,tic_id,activity_flag
0,0,0,0,,
0.006705254316329956,5.389916609237637,1.0073744058609009,0.993963897228241,439946126,0
0.005195796489715576,4.6644535877497395,1.0065114498138428,0.9961198568344116,439949948,0
0.004217326641082764,3.966777067363078,1.0050930976867676,0.996658444404602,407574350,0
0.12343958020210266,85.15669712643874,1.1994603872299194,0.9525812268257141,150899677,0
0.007602125406265259,4.8782232531385,1.0087076425552368,0.9935033917427063,352179145,0
0.004743814468383789,5.406372820278066,1.0046024322509766,0.995114803314209,440109725,0
0.17096051573753357,16.225094492061125,1.1563574075698853,0.8144363760948181,440109718,0
0.004996776580810547,3.74396178967106,1.0056440830230713,0.9956505298614502,407457205,0
0.0035213828086853027,3.7319132788944285,1.0038946866989136,0.996851921081543,407210683,0
0.010445922613143921,10.117532955217769,1.0124773979187012,0.9915855526924133,202518606,0
0.011070966720581055,8.155051387651854,1.0152454376220703,0.9931035041809082,420470815,0
0.009406834840774536,10.513087432101637,1.0095243453979492,0.9907106757164001,397795649,0
0.004935353994369507,4.4148410057651475,1.0056475400924683,0.9957768321037292,191228368,0
0.009596824645996094,9.791490875809831,1.0137015581130981,0.994507908821106,240688842,0
0.004745393991470337,5.505034150928658,1.0069724321365356,0.997481644153595,267688052,0
0.06232300400733948,57.84315891968798,1.092551350593567,0.9679053425788879,245763892,0
0.02139618992805481,19.939853036058697,1.0250619649887085,0.9822695851325989,267802440,1
0.005090683698654175,5.64611111895086,1.006672739982605,0.9964913725852966,435876741,0
0.006766378879547119,7.526049504362437,1.0099817514419556,0.9964489936828613,196257181,0
0.008708953857421875,8.446494755985714,1.0097471475601196,0.9923292398452759,336777483,0
0.005498737096786499,4.8273960126687125,1.0065712928771973,0.9955738186836243,256316623,0
0.003744274377822876,2.8543245246464806,1.0029832124710083,0.9954946637153625,256419669,0
0.009828507900238037,10.126705622188485,1.0154273509979248,0.9957703351974487,243154339,0
0.022789955139160156,23.02943811901569,1.034587025642395,0.9890071153640747,471012297,0
0.005090147256851196,5.261543991367118,1.0069323778152466,0.9967520833015442,384886463,0
0.0034234821796417236,3.2551206045173084,1.0042803287506104,0.9974333643913269,52626846,0
0.005392402410507202,5.174320004172666,1.0078891515731812,0.9971043467521667,408251015,0
0.008786439895629883,7.262429518242999,1.010600209236145,0.9930273294448853,336892484,0
0.011402904987335205,11.810414199339235,1.0138782262802124,0.991072416305542,336892478,0
0.005605429410934448,5.979744028265097,1.0081983804702759,0.996987521648407,16917838,0
0.0049478113651275635,5.748045531628817,1.0065569877624512,0.996661365032196,16956183,0
0.005016416311264038,4.761614223343135,1.0064176321029663,0.9963847994804382,380887434,0
0.013684570789337158,13.559442927637857,1.0162413120269775,0.9888721704483032,461635002,0
0.003694504499435425,4.347604016581812,1.0050926208496094,0.9977036118507385,420658458,0
0.008395999670028687,7.397745953152203,1.0091432332992554,0.992351233959198,453303407,0
0.004154801368713379,4.111833526870418,1.0048277378082275,0.9965181350708008,262845999,0
0.0038833916187286377,3.929586992540763,1.0053296089172363,0.997562825679779,238602461,0
0.0031715333461761475,3.064228546754632,1.0040634870529175,0.9977204203605652,369534824,0
0.008758574724197388,8.657054373518827,1.0094407796859741,0.9919236302375793,88756273,0
0.25806495547294617,158.6741349131883,1.5053964853286743,0.989266574382782,327729815,1
0.005710512399673462,5.534547990896508,1.005815029144287,0.9943940043449402,456933791,0
0.04474687576293945,34.135817974294135,1.0753954648971558,0.9859017133712769,20931752,0
0.043244361877441406,29.423257393542297,1.0790165662765503,0.9925278425216675,422677299,0
0.08013522624969482,66.2180194390335,1.1369664669036865,0.9766960144042969,445501347,1
0.01657027006149292,18.924265635297136,1.0181628465652466,0.9850223064422607,374029463,0
0.012276172637939453,15.004356329368575,1.0129923820495605,0.9884400367736816,347509900,0
0.008131295442581177,6.300896759746358,1.008111596107483,0.9918490052223206,292277000,0
0.007159531116485596,6.03105933902836,1.0085614919662476,0.9942424297332764,331725581,0
0.012167245149612427,10.205384224743838,1.0129625797271729,0.988628089427948,63585149,0
0.0025731921195983887,2.498245552233038,1.0033360719680786,0.9981896877288818,270415707,0
0.013754546642303467,15.452851833217407,1.0158504247665405,0.9883413314819336,58873965,0
0.004521995782852173,5.617391416661614,1.00493323802948,0.9958892464637756,337130939,0
0.06092476844787598,83.18849365082754,1.1041983366012573,0.9823487997055054,408587159,1
0.011317342519760132,10.510084367355496,1.0119121074676514,0.9892774224281311,415976826,0
0.0078095197677612305,10.111579991276567,1.010978102684021,0.9953590631484985,429066777,0
0.022938698530197144,24.224019260752087,1.0256463289260864,0.9797689318656921,129789756,0
0.002420097589492798,2.588244987920711,1.0030474662780762,0.9982072710990906,409527090,0
0.012212216854095459,8.656790689151496,1.012231707572937,0.9878072738647461,444136855,0
0.41474398970603943,312.58517233895793,1.8121693134307861,0.9826813340187073,22750743,1
0.004806637763977051,2.986855545470554,1.0036460161209106,0.9940327405929565,247042708,0
0.0035009682178497314,3.2124115150391197,1.0039992332458496,0.9969972968101501,278962913,0
0.00956985354423523,8.115802208514456,1.0118342638015747,0.9926945567131042,85399665,0
0.00956985354423523,8.115802208514456,1.0118342638015747,0.9926945567131042,471012358,0
0.00506022572517395,3.177843412119933,1.0047403573989868,0.9946199059486389,318802674,0
0.01589500904083252,15.3898982359888,1.0288870334625244,0.9970970153808594,20766994,0
0.004228919744491577,3.5117506198352455,1.0040109157562256,0.9955530762672424,77546087,0
0.0038747191429138184,3.9643531149496494,1.005082607269287,0.9973331689834595,436883712,0
0.04249271750450134,52.57809097754446,1.0487699508666992,0.9637845158576965,251333140,0
0.009131759405136108,8.880229602928818,1.0106170177459717,0.9923534989356995,387585453,0
0.02586457133293152,20.021357941382536,1.0332874059677124,0.9815582633018494,365369408,0
0.008251458406448364,7.490733457390833,1.0084744691848755,0.9919715523719788,328465904,0
0.005405038595199585,5.519498258591383,1.0062899589538574,0.9954798817634583,28833320,0
0.0037704110145568848,4.634892492832978,1.0055943727493286,0.9980535507202148,178078333,0
0.02741992473602295,36.5752558138112,1.0505833625793457,0.9957435131072998,381133463,1
0.006330668926239014,6.841904088662133,1.007010817527771,0.994349479675293,427580190,0
0.006825566291809082,6.488349311219103,1.0070480108261108,0.9933968782424927,427580188,0
0.009462237358093262,9.878905554160422,1.0092111825942993,0.9902867078781128,266041067,0
0.005022972822189331,5.770425993382244,1.0065958499908447,0.9965499043464661,367647436,0
0.007253736257553101,6.667721384519901,1.0089435577392578,0.9944360852241516,9896079,0
0.0038397610187530518,4.245050348355467,1.0045530796051025,0.9968735575675964,310526844,0
0.0032666921615600586,2.8176087250621165,1.0033551454544067,0.9968217611312866,229264027,0
0.012714415788650513,11.615362245784178,1.0154542922973633,0.9900254607200623,16486662,0
0.15606558322906494,135.13404978556775,1.2635349035263062,0.9514037370681763,165818533,1
0.00418776273727417,2.9990441280444826,1.005068063735962,0.9966925382614136,341573000,0
0.012625426054000854,10.698510399097415,1.017186164855957,0.9919353127479553,328815367,0
0.002877146005630493,3.0729589730260094,1.0036674737930298,0.9979131817817688,202276997,0
0.008738785982131958,9.319414121977967,1.0101391077041626,0.9926615357398987,252487584,0
0.01788383722305298,12.531625073490165,1.0108555555343628,0.9750878810882568,252803603,0
0.07413825392723083,92.90431024193937,1.1287219524383545,0.9804454445838928,142350124,1
0.018375039100646973,19.194978987773013,1.033206820487976,0.9964567422866821,198151136,0
0.014977872371673584,15.58093061141337,1.0257881879806519,0.9958324432373047,198151134,0
0.028797924518585205,23.139760981871042,1.024661660194397,0.9670658111572266,376664521,0
0.504350334405899,407.36828681483905,1.993350863456726,0.984650194644928,207436278,1
0.035950928926467896,39.530972726493445,1.0315181016921997,0.9596162438392639,68340483,0
0.06705066561698914,53.77793567854544,1.0692898035049438,0.9351884722709656,392572237,0
0.0038473904132843018,3.3773496811791195,1.0047519207000732,0.9970571398735046,298514156,0
0.0015644729137420654,1.5001409139515882,1.0016462802886963,0.9985173344612122,213459719,0
0.020693272352218628,21.660463809759715,1.0289360284805298,0.9875494837760925,416594571,0
0.002194136381149292,1.2842725401092157,1.0028513669967651,0.9984630942344666,165306319,0
0.013914704322814941,17.375198402242255,1.0226627588272095,0.9948333501815796,304966912,0
0.0063298046588897705,3.0176008905157783,1.0095083713531494,0.9968487620353699,471012706,0
0.012462794780731201,11.381319214830699,1.01466965675354,0.9897440671920776,372254618,0
0.004820793867111206,4.833524987952154,1.005223035812378,0.9955814480781555,330213592,0
0.020344316959381104,22.47962886877984,1.0320271253585815,0.9913384914398193,414587194,0
0.005695909261703491,4.63984994785009,1.006150484085083,0.994758665561676,379746744,0
0.14988946914672852,82.05561258216743,1.2487995624542236,0.9490206241607666,435160829,1
0.0026118457317352295,2.7204003462901793,1.0031911134719849,0.9979674220085144,177638351,0
0.01925906538963318,16.992074739510134,1.0216923952102661,0.9831742644309998,452882423,0
0.014551937580108643,10.827083638313425,1.0232892036437988,0.9941853284835815,150785249,0
0.006025969982147217,6.699640366479813,1.0067182779312134,0.994666337966919,22567172,0
0.008536338806152344,7.826577221639505,1.0099191665649414,0.9928464889526367,150905991,0
0.048117220401763916,46.23868132176755,1.083347201347351,0.9871127605438232,306123710,1
0.012667357921600342,10.34775590653359,1.0118014812469482,0.9864667654037476,411527097,0
0.006086111068725586,5.2713195336519725,1.0065302848815918,0.9943580627441406,115595346,0
0.012767940759658813,8.411192743012295,1.0209197998046875,0.9953839182853699,240673402,0
0.0071059465408325195,7.791281325414189,1.0070973634719849,0.9928854703903198,428548844,0
0.007814675569534302,6.800720187007546,1.0087193250656128,0.9930899739265442,333113604,0
0.010621905326843262,11.61563613817685,1.011411190032959,0.9901673793792725,240777964,0
0.02303469181060791,13.592992654073457,1.0135962963104248,0.967526912689209,196293610,0
0.024468570947647095,28.818608818188334,1.0381572246551514,0.9892200827598572,378981776,0
0.02974569797515869,29.167429609550112,1.0497243404388428,0.9902329444885254,174326589,0
0.005126148462295532,4.396416522280169,1.005541205406189,0.9952889084815979,384888319,0
0.009465247392654419,11.262364134054998,1.0144742727279663,0.9955437779426575,80514634,0
0.00974273681640625,10.829504025220823,1.012391209602356,0.9929057359695435,61505365,0
0.009971022605895996,9.265415562406771,1.0114893913269043,0.9915473461151123,91305824,0
0.005315065383911133,4.888658729933543,1.0070276260375977,0.9963974952697754,10352491,0
0.007336646318435669,7.345035321400052,1.007541537284851,0.9928682446479797,291885076,0
0.01235651969909668,11.683500483803014,1.014739751815796,0.9900267124176025,381543741,0
0.4726037383079529,544.6351125133899,1.9185186624526978,0.973311185836792,285903673,1
0.26412737369537354,302.6992625443113,1.5155550241470337,0.9873002767562866,250602194,1
0.032956868410110474,38.117243230459586,1.0263991355895996,0.9604853987693787,292605805,0
0.004792571067810059,4.634842739943177,1.0055385828018188,0.9959534406661987,306425933,0
0.01510348916053772,15.061757150773044,1.0237438678741455,0.9935368895530701,332799564,1
0.03790643811225891,23.454264445128487,1.0569634437561035,0.9811505675315857,63717991,1
0.014893382787704468,17.294932616647742,1.0251832008361816,0.9953964352607727,246941391,0
0.033812880516052246,28.742960982070358,1.0485173463821411,0.9808915853500366,246943507,1
0.012095451354980469,5.036844164290998,1.0127779245376587,0.9885870218276978,129762186,0
0.01656147837638855,16.279996539802525,1.0208584070205688,0.9877354502677917,471012506,0
0.03702187538146973,33.81016957862574,1.0616329908370972,0.9875892400741577,420001446,1
0.015102118253707886,15.079307602652854,1.0186889171600342,0.9884846806526184,409529230,0
0.004844099283218384,4.502922658318981,1.0056304931640625,0.9959422945976257,21120590,0
0.023470252752304077,18.464181567914263,1.0363295078277588,0.9893890023231506,129908451,1
0.007542848587036133,7.493043907656187,1.0078684091567993,0.992782711982727,422847367,0
0.007490038871765137,7.61821322521877,1.0083439350128174,0.9933638572692871,303256024,0
0.011548012495040894,11.486937690177767,1.015317678451538,0.9922216534614563,408818853,0
0.011211812496185303,10.191743364995915,1.0136886835098267,0.991265058517456,139405621,0
0.006125926971435547,6.0773301651720635,1.0070470571517944,0.9947952032089233,245425195,0
0.017283976078033447,19.836831918256223,1.0254546403884888,0.9908866882324219,245503256,0
0.09223785996437073,109.05790512384873,1.1594642400741577,0.9749885201454163,61085196,1
0.03204110264778137,12.909423311921625,1.0449504852294922,0.9808682799339294,337217173,1
0.010029882192611694,10.288364200727914,1.0126512050628662,0.9925914406776428,269913629,0
0.007084280252456665,6.248195145602381,1.0081470012664795,0.9939784407615662,81382817,0
0.11648136377334595,74.49153693394233,1.2102913856506348,0.9773286581039429,177990792,1
0.006889402866363525,2.8042998082482624,1.0055792331695557,0.9918004274368286,178143920,0
0.05939897894859314,57.908562518954334,1.0880924463272095,0.9692944884300232,405461329,1
0.18477490544319153,188.56812185188906,1.3629372119903564,0.9933874011039734,427580415,1
0.5780237913131714,464.9121690587435,2.128659725189209,0.9726121425628662,114085256,1
0.009697020053863525,9.129573647330988,1.01194429397583,0.992550253868103,103179032,0
0.03893008828163147,27.836395175945224,1.0441303253173828,0.9662701487541199,157873245,1
0.007233232259750366,7.376845827931524,1.0078418254852295,0.9933753609657288,392928034,0
0.03719449043273926,40.373753278463866,1.0547795295715332,0.9803905487060547,202467073,0
0.05235099792480469,65.7180112390837,1.0979993343353271,0.9932973384857178,233040803,0
0.02014186978340149,20.308713010233152,1.0236681699752808,0.9833844304084778,164722832,0
0.015489339828491211,15.112667108524333,1.0195950269699097,0.9886163473129272,63644901,0
0.08293196558952332,106.08117724984348,1.0684078931808472,0.9025439620018005,288495727,0
0.009829729795455933,9.24208491529503,1.0095791816711426,0.9899197220802307,385080085,0
0.00961071252822876,7.957824407606191,1.0117897987365723,0.9925683736801147,318705111,0
0.006392866373062134,6.6982063881030625,1.0076743364334106,0.9948886036872864,271751654,0
0.03617551922798157,19.294502126050933,1.0498632192611694,0.9775121808052063,194230330,1
0.008358687162399292,9.323523538113516,1.011380672454834,0.9946632981300354,373459942,0
0.006066232919692993,7.029497250309661,1.006731629371643,0.9945991635322571,288296487,0
0.020594865083694458,18.779405215169216,1.0268999338150024,0.9857102036476135,437762482,1
0.010311871767044067,10.351842585997005,1.0113933086395264,0.9907695651054382,257322064,0
0.01566702127456665,18.016313729037677,1.0160951614379883,0.984761118888855,312341223,0
0.020358651876449585,10.943638300610829,1.026367425918579,0.9856501221656799,368459120,0
0.013886600732803345,16.896867769035083,1.0202891826629639,0.9925159811973572,275369977,0
0.006272614002227783,6.630074617064513,1.008183479309082,0.9956382513046265,436541121,0
0.009660691022872925,8.417886274317501,1.011962890625,0.9926415085792542,243150105,0
0.016789168119430542,15.617547456044722,1.0249338150024414,0.9913554787635803,196590160,0
0.033260226249694824,20.46775573538356,1.054048776626587,0.9875283241271973,344771708,0
0.005195319652557373,5.443765752212627,1.0058050155639648,0.9954143762588501,408254882,0
0.04839223623275757,65.11478107992345,1.0840234756469727,0.9872390031814575,388810316,1
0.011223942041397095,7.621200758658589,1.013152003288269,0.9907041192054749,331609888,1
0.0053186118602752686,4.845740490275705,1.0059274435043335,0.995290219783783,54202213,0
0.013736903667449951,11.687651458087322,1.0203768014907837,0.9929029941558838,411628298,1
0.017246663570404053,19.64585490279339,1.0255537033081055,0.9910603761672974,44561910,0
0.03571787476539612,23.7012088552928,1.0606213808059692,0.989185631275177,370943232,1
0.005821287631988525,6.372086833388348,1.0058960914611816,0.9942535161972046,306426536,0
0.035310059785842896,24.488964674664203,1.0565922260284424,0.9859721064567566,408593981,1
0.027662694454193115,20.69888817631286,1.0425411462783813,0.9872157573699951,247011609,1
0.460431307554245,136.47852386285297,1.8824026584625244,0.9615400433540344,422946847,1
0.0427776575088501,28.112408111795887,1.0738129615783691,0.988257646560669,422925107,1
0.013597995042800903,16.329130016509723,1.0223841667175293,0.9951881766319275,301798878,0
0.03673654794692993,48.17427496914055,1.066691279411316,0.993218183517456,424283890,0
0.03448653221130371,28.108709451316148,1.0398058891296387,0.9708328247070312,396656306,0
0.0044456422328948975,1.876609924024873,1.00546133518219,0.9965700507164001,384812542,0
0.009174883365631104,5.569211119578163,1.009263038635254,0.9909132719039917,417830645,0
0.007249772548675537,7.284708985617827,1.0082688331604004,0.9937692880630493,238860399,0
0.004237383604049683,2.6836802012691274,1.0045968294143677,0.9961220622062683,99394324,0
0.00859743356704712,7.67874363898896,1.0098260641098022,0.992631196975708,138469142,0
0.007800161838531494,8.488323267058881,1.0092052221298218,0.9936048984527588,206853504,0
3.913267582654953,2973.617144838173,8.757063865661621,0.9305287003517151,252470185,1
0.013946682214736938,13.382486354515466,1.017457127571106,0.9895637631416321,202428362,0
0.0839267373085022,109.89828746459597,1.1551992893218994,0.987345814704895,255885414,0
0.006755173206329346,7.97756264154472,1.0074067115783691,0.9938963651657104,229684206,0
0.01302376389503479,13.636208444024852,1.0179156064987183,0.9918680787086487,233731818,0
0.06496542692184448,88.0659037829761,1.1194822788238525,0.9895514249801636,322355401,0
0.010528713464736938,11.966069585112592,1.0147334337234497,0.9936760067939758,229744770,0
0.045040637254714966,29.121248805532815,1.071578025817871,0.9814967513084412,229758888,1
0.021392077207565308,23.398384804283562,1.0282844305038452,0.9855002760887146,471012700,0
0.01934415102005005,22.11358028778528,1.0269088745117188,0.9882205724716187,267574235,0
0.012538790702819824,12.029210812035966,1.0151288509368896,0.99005126953125,420135687,0
0.0076094865798950195,6.04419379354538,1.0084413290023804,0.9932223558425903,462377737,0
0.007306456565856934,5.618445499227291,1.0079625844955444,0.9933496713638306,321905370,0
0.003961235284805298,2.1026009690105694,1.0039550065994263,0.9960325360298157,402934167,0
0.018506169319152832,19.199316911148234,1.0251383781433105,0.9881260395050049,471012716,0
0.008484363555908203,10.73607923339991,1.0107228755950928,0.9937541484832764,123849672,0
0.036872655153274536,44.200471583249936,1.0652644634246826,0.9915191531181335,160329609,1
0.007303476333618164,8.213154905772056,1.009304404258728,0.9946974515914917,30203825,0
0.006195336580276489,4.880340451555775,1.0078223943710327,0.9954317212104797,30380653,0
0.007571697235107422,6.414964933585473,1.0093331336975098,0.9941897392272949,456611976,0
0.014197468757629395,14.898620341637443,1.0196555852890015,0.9912606477737427,331681541,0
0.007204890251159668,6.932881858234181,1.0094555616378784,0.9950457811355591,165096120,0
0.0051126182079315186,5.030136875547196,1.0056312084197998,0.9954059720039368,270503578,0
0.0071100592613220215,7.571622666702355,1.0093125104904175,0.9950923919677734,238813498,0
0.021716535091400146,24.279054229931102,1.024450659751892,0.9810175895690918,197736350,0
0.018916279077529907,14.95875699678012,1.0246018171310425,0.9867692589759827,232062205,0
0.009816676378250122,10.562898120630098,1.0127103328704834,0.9930769801139832,237314211,0
0.006607800722122192,5.691696789968275,1.006636381149292,0.9934207797050476,5738528,0
0.009796559810638428,10.223031403406775,1.0111993551254272,0.9916062355041504,355368845,0
0.006896466016769409,6.927808401570708,1.007300615310669,0.9935076832771301,224269420,0
0.05514436960220337,40.19864726980574,1.0298640727996826,0.9195753335952759,471016687,0
0.018913835287094116,17.670837237208403,1.019758939743042,0.9819312691688538,471012310,0
0.010637551546096802,11.336361986319968,1.0106499195098877,0.9893748164176941,471012735,0
0.017585337162017822,18.376230328544416,1.0239970684051514,0.9888263940811157,7723060,1
0.008455395698547363,9.609640234131337,1.01250159740448,0.9955908060073853,388934726,0
0.02646923065185547,24.63331724638007,1.032097578048706,0.9791591167449951,471012390,0
0.03226536512374878,29.992500587974455,1.0391030311584473,0.9745723009109497,176453249,0
0.007479339838027954,7.406668747355883,1.0081342458724976,0.9931755661964417,394816687,0
0.3863920643925667,900.6755804708705,1.0137630701065063,0.24097894132137299,196679896,0
0.010108351707458496,9.664255421779608,1.0126856565475464,0.9924689531326294,419909642,0
0.010851740837097168,10.7135224511032,1.0118807554244995,0.9901772737503052,119132212,0
0.012217462062835693,8.496523680483,1.0171805620193481,0.9927456378936768,369021290,0
0.00903889536857605,7.184696210126884,1.0113426446914673,0.9932648539543152,360955814,0
0.005275368690490723,5.331363093324871,1.0045162439346313,0.9939655065536499,201169126,0
0.025429964065551758,26.858106880855964,1.0396614074707031,0.9888014793395996,439414619,0
0.01808503270149231,19.442049442870793,1.024425983428955,0.9882559180259705,394481268,0
0.0062545835971832275,5.466192197665198,1.0070754289627075,0.9945662617683411,79103276,0
0.009354740381240845,8.874410489235848,1.011560082435608,0.9928506016731262,333372829,0
0.021930962800979614,24.128663269429726,1.0212844610214233,0.9774225354194641,471012295,0
0.02044689655303955,23.66650139093294,1.020596981048584,0.9797031879425049,241159653,0
0.007097303867340088,7.371570984970812,1.007412075996399,0.9932174682617188,437698837,0
0.018586575984954834,15.162896768980044,1.017038345336914,0.9798651933670044,437698085,0
0.017906635999679565,15.340728229004878,1.0176732540130615,0.9818599820137024,471012766,0
0.44648343324661255,632.008389357269,1.8776483535766602,0.9846814870834351,471012250,1
0.5372897386550903,761.1669750287489,2.0564825534820557,0.981903076171875,12652442,1
0.011750251054763794,9.794369766175182,1.0144188404083252,0.9909183382987976,224222042,0
0.010959237813949585,8.77401757055885,1.014443039894104,0.9925245642662048,204325302,0
0.11612847447395325,113.03335112425637,1.2153713703155518,0.9831144213676453,313884966,1
0.010185718536376953,9.421679367925718,1.0103398561477661,0.9899684190750122,248610583,0
0.02620592713356018,30.79060043856352,1.0448414087295532,0.9924295544624329,229145550,1
0.01635921001434326,17.44464225025604,1.0119106769561768,0.9791922569274902,333047111,0
0.010164499282836914,8.172920165213027,1.0149279832839966,0.9945989847183228,48523939,0
0.048419028520584106,61.6518686439174,1.0888237953186035,0.9919857382774353,123480394,1
1.034467127174139,1652.1993696538173,2.180248260498047,0.11131400614976883,707346,1
0.0057828426361083984,5.101583936909918,1.0056933164596558,0.994127631187439,120395704,0
0.008479714393615723,8.91537320483461,1.0109707117080688,0.9940112829208374,464515919,0
0.021144390106201172,13.827747534131516,1.0188175439834595,0.9765287637710571,123598328,0
0.010232985019683838,10.95765720831156,1.0095667839050293,0.9891008138656616,100789896,0
0.1152741014957428,111.4660856148343,1.2155404090881348,0.9849922060966492,243800364,1
0.00810706615447998,8.37115291488328,1.0067815780639648,0.9905674457550049,219979737,0
0.0712340772151947,58.190838183725795,1.126754641532898,0.9842864871025085,158569856,1
0.020263880491256714,15.548793358743039,1.0246540307998657,0.9841262698173523,29257288,1
0.08175671100616455,37.4686150513077,1.135034441947937,0.9715210199356079,114985772,1
0.053780049085617065,63.377410320907,1.0891618728637695,0.9816017746925354,114953216,1
0.08005306124687195,68.8175332466109,1.1463007926940918,0.9861946702003479,99499229,1
0.3701840937137604,512.931248130989,1.727988839149475,0.9876206517219543,25200252,1
0.011273592710494995,11.156564542789548,1.0135095119476318,0.9909623265266418,24352777,0
0.00924709439277649,6.9480076742544865,1.0088951587677002,0.9904009699821472,152273444,0
0.019715577363967896,15.102234858683914,1.030245304107666,0.9908141493797302,444153368,1
0.6912510991096497,227.12858744343518,2.3441052436828613,0.961603045463562,206605822,1
0.6398601531982422,544.0600060646925,2.2577292919158936,0.9780089855194092,5727213,1
0.006088048219680786,6.335461350816393,1.0070723295211792,0.9948962330818176,434100291,0
0.7457672953605652,2127.016126517037,1.4915345907211304,0.0,49737073,0
0.04998284578323364,60.534986560326786,1.093921422958374,0.9939557313919067,238176832,1
0.0905379056930542,125.01507209638201,1.1535747051239014,0.972498893737793,441051650,1
0.026353180408477783,30.7119231290134,1.045880675315857,0.9931743144989014,47423224,1
